"id","area","weakness","expected_behavior","current_status","resolution_status","evidence_file","test_name","screenshot","commit","notes"
"W164","Finance/budget/subscriptions/screenshot expenses","Finance/budget/subscriptions/screenshot expenses gap 17","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-finance.png","see git log -1 for final package commit","Closed by P003: finance workspace supports account/balance entry, expense/income/transfer/balance form fields, category/account/day persistence, monthly budgets, subscriptions, screenshot receipt preview, honest OCR gate, manual extraction to source-backed transaction, graph/control/audit and reload evidence."
"W165","Finance/budget/subscriptions/screenshot expenses","Finance/budget/subscriptions/screenshot expenses gap 18","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-finance.png","see git log -1 for final package commit","Closed by P003: finance workspace supports account/balance entry, expense/income/transfer/balance form fields, category/account/day persistence, monthly budgets, subscriptions, screenshot receipt preview, honest OCR gate, manual extraction to source-backed transaction, graph/control/audit and reload evidence."
"W166","Finance/budget/subscriptions/screenshot expenses","Finance/budget/subscriptions/screenshot expenses gap 19","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-finance.png","see git log -1 for final package commit","Closed by P003: finance workspace supports account/balance entry, expense/income/transfer/balance form fields, category/account/day persistence, monthly budgets, subscriptions, screenshot receipt preview, honest OCR gate, manual extraction to source-backed transaction, graph/control/audit and reload evidence."
"W167","Finance/budget/subscriptions/screenshot expenses","Finance/budget/subscriptions/screenshot expenses gap 20","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-finance.png","see git log -1 for final package commit","Closed by P003: finance workspace supports account/balance entry, expense/income/transfer/balance form fields, category/account/day persistence, monthly budgets, subscriptions, screenshot receipt preview, honest OCR gate, manual extraction to source-backed transaction, graph/control/audit and reload evidence."
"W168","Finance/budget/subscriptions/screenshot expenses","Finance/budget/subscriptions/screenshot expenses gap 21","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-finance.png","see git log -1 for final package commit","Closed by P003: finance workspace supports account/balance entry, expense/income/transfer/balance form fields, category/account/day persistence, monthly budgets, subscriptions, screenshot receipt preview, honest OCR gate, manual extraction to source-backed transaction, graph/control/audit and reload evidence."
"W169","Habits/goals/progress/recovery","Habits/goals/progress/recovery gap 1","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-habits-goals.png","see git log -1 for final package commit","Closed by P004: habits/goals workspace supports create habit, frequency, check/uncheck, archive/recover, create goal, target amount/date, progress, next task, deterministic insights, insight-to-task/ignore actions, graph/control/audit and reload evidence."
"W170","Habits/goals/progress/recovery","Habits/goals/progress/recovery gap 2","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-habits-goals.png","see git log -1 for final package commit","Closed by P004: habits/goals workspace supports create habit, frequency, check/uncheck, archive/recover, create goal, target amount/date, progress, next task, deterministic insights, insight-to-task/ignore actions, graph/control/audit and reload evidence."
"W171","Habits/goals/progress/recovery","Habits/goals/progress/recovery gap 3","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-habits-goals.png","see git log -1 for final package commit","Closed by P004: habits/goals workspace supports create habit, frequency, check/uncheck, archive/recover, create goal, target amount/date, progress, next task, deterministic insights, insight-to-task/ignore actions, graph/control/audit and reload evidence."
"W172","Habits/goals/progress/recovery","Habits/goals/progress/recovery gap 4","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-habits-goals.png","see git log -1 for final package commit","Closed by P004: habits/goals workspace supports create habit, frequency, check/uncheck, archive/recover, create goal, target amount/date, progress, next task, deterministic insights, insight-to-task/ignore actions, graph/control/audit and reload evidence."
"W173","Habits/goals/progress/recovery","Habits/goals/progress/recovery gap 5","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-habits-goals.png","see git log -1 for final package commit","Closed by P004: habits/goals workspace supports create habit, frequency, check/uncheck, archive/recover, create goal, target amount/date, progress, next task, deterministic insights, insight-to-task/ignore actions, graph/control/audit and reload evidence."
"W174","Habits/goals/progress/recovery","Habits/goals/progress/recovery gap 6","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-habits-goals.png","see git log -1 for final package commit","Closed by P004: habits/goals workspace supports create habit, frequency, check/uncheck, archive/recover, create goal, target amount/date, progress, next task, deterministic insights, insight-to-task/ignore actions, graph/control/audit and reload evidence."
"W175","Habits/goals/progress/recovery","Habits/goals/progress/recovery gap 7","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-habits-goals.png","see git log -1 for final package commit","Closed by P004: habits/goals workspace supports create habit, frequency, check/uncheck, archive/recover, create goal, target amount/date, progress, next task, deterministic insights, insight-to-task/ignore actions, graph/control/audit and reload evidence."
"W176","Habits/goals/progress/recovery","Habits/goals/progress/recovery gap 8","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-habits-goals.png","see git log -1 for final package commit","Closed by P004: habits/goals workspace supports create habit, frequency, check/uncheck, archive/recover, create goal, target amount/date, progress, next task, deterministic insights, insight-to-task/ignore actions, graph/control/audit and reload evidence."
"W177","Habits/goals/progress/recovery","Habits/goals/progress/recovery gap 9","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-habits-goals.png","see git log -1 for final package commit","Closed by P004: habits/goals workspace supports create habit, frequency, check/uncheck, archive/recover, create goal, target amount/date, progress, next task, deterministic insights, insight-to-task/ignore actions, graph/control/audit and reload evidence."
"W178","Habits/goals/progress/recovery","Habits/goals/progress/recovery gap 10","Owner can complete the related LifeOS job through the shared Artifact repository without fake panels or disconnected state.","Awaiting package implementation.","FIXED_WITH_CODE_AND_TEST","docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md","verify;e2e;e2e:owner;e2e:fixtures;e2e:visual;audits","output/playwright/owner-habits-goals.png","see git log -1 for final package commit","Closed by P004: habits/goals workspace supports create habit, frequency, check/uncheck, archive/recover, create goal, target amount/date, progress, next task, deterministic insights, insight-to-task/ignore actions, graph/control/audit and reload evidence."
